,CTRL_01112018,Ctrl_02072022,IBS.001,IBS.002,IBS.003,IBS.004,IBS.005,IBS.007,IBS.008,IBS.010,IBS.011,IBS.012,IBS.013,IBS.014,IBS.015,IBS.016,IBS.017,IBS.018,IBS.019,IBS.020,IBS.021,IBS.022,IBS.023,IBS.028,IBS.029,IBS.030,IBS.031,IBS.034,IBS.036,IBS.037,IBS.038,IBS.039,IBS.040_02262018,IBS.041,IBS.042,IBS.045,IBS.046,IBS.048,IBS.049,IBS.052,IBS.054,IBS.057,IBS.058,IBS.060,IBS.061,IBS.062,IBS.063,IBS.065,IBS.066,IBS.068,IBS.070,IBS.071,IBS.072,IBS.073,IBS.075,IBS.076,IBS.077,IBS.078,IBS.079,IBS.080
Bacteroides_galacturonicus,-15.5797874846977,-15.8093097850607,-19.4265965441472,-11.3653658571637,-18.4808191299283,-17.476526145122,-17.2768715924679,-18.2997368806393,-17.7530369691524,-18.7849219017669,-19.3927502673139,-17.7072414643245,-18.6357989783845,-18.4893581256777,-17.8175358631101,-17.6703071237094,-18.6137550323622,-18.8237226518142,-18.3547605754462,-18.1643196741998,-17.3708394764133,-18.4150155268711,-17.8851154356548,-18.5795019001054,-18.3104838853524,-18.744133450257,-18.5941954675171,-17.4408144937712,-18.5002815386121,-18.5411214005592,-17.3194781032173,-17.626159535567,-18.5154641486714,-19.0365345381556,-18.5339179965081,-17.5223279116537,-18.8476686982778,-17.8324651270635,-17.7728808552919,-6.0813104960829,-17.7011914361004,-19.5668924563938,-18.8471685843989,-18.9374303064935,-18.6880710489984,-18.6959376173395,-19.2384126649297,-18.4902012095704,-18.6671787250848,-17.7280754165635,-17.3122326418737,-18.6099767559253,-9.30065731553744,-18.8978318937069,-5.91053592648035,-18.8776958868208,-8.74170740997505,-17.7341945298173,-8.66025867229807,-17.5506345579566
Bacteroides_intestinalis,-15.5797874846977,-15.8093097850607,-19.4265965441472,-18.595929010573,-18.4808191299283,-17.476526145122,-8.28083892314352,-8.01401872946793,0.152313369725498,-10.3930652016619,-19.3927502673139,-5.10581802164998,-18.6357989783845,-18.4893581256777,-17.8175358631101,-17.6703071237094,-10.2564958788622,-18.8237226518142,-18.3547605754462,-18.1643196741998,-1.66985432872646,-18.4150155268711,-0.864312045408808,-8.20566702739207,-8.61088887953839,-18.744133450257,-18.5941954675171,-17.4408144937712,-18.5002815386121,-18.5411214005592,-10.7528056734141,-17.626159535567,-18.5154641486714,-19.0365345381556,-18.5339179965081,-2.14297091668861,-6.85175551337854,-17.8324651270635,-17.7728808552919,-8.10095048507372,-17.7011914361004,-7.41579883659019,-18.8471685843989,-2.3691848786476,-18.6880710489984,-4.33666136600934,-19.2384126649297,-18.4902012095704,-8.45359957958376,-17.7280754165635,-17.3122326418737,-18.6099767559253,-17.629349899083,-18.8978318937069,-17.3896046663564,-18.8776958868208,-19.2291130429696,-2.31758856152173,-19.1066807945178,-17.5506345579566
Bacteroides_massiliensis,-5.15807177487881,-15.8093097850607,-10.821209341995,-18.595929010573,-6.02359484714469,-17.476526145122,-17.2768715924679,-2.071317859384,-17.7530369691524,-4.83309794953571,-3.74938122131301,-3.15263043890758,-18.6357989783845,-7.81898513161976,-17.8175358631101,-2.08424183631369,-3.44813677382739,-18.8237226518142,-2.46239043118193,-18.1643196741998,-3.94141648959913,-18.4150155268711,-17.8851154356548,-4.86096380276904,-18.3104838853524,-18.744133450257,-10.635268974467,-17.4408144937712,-4.21944640612508,-18.5411214005592,-17.3194781032173,-8.79839816791223,-5.66110832920395,-19.0365345381556,-9.236391262853,-17.5223279116537,-18.8476686982778,-2.75403733015174,-17.7728808552919,-17.448527875355,-8.54837425036787,-6.25192556316876,-18.8471685843989,-2.4733003529591,-18.6880710489984,-4.61541936876232,-19.2384126649297,-3.50039560759695,-18.6671787250848,-17.7280754165635,-17.3122326418737,-5.26474026377144,-17.629349899083,-6.06469578195067,-3.2459629909571,-18.8776958868208,-4.47264997028429,-4.56064196344418,-6.09813358121897,-1.05747039665102
Bacteroides_nordii,-15.5797874846977,-15.8093097850607,-19.4265965441472,-18.595929010573,-18.4808191299283,-17.476526145122,-17.2768715924679,-18.2997368806393,-17.7530369691524,-7.23555843795786,-10.5679253281383,-17.7072414643245,-18.6357989783845,-18.4893581256777,-17.8175358631101,-7.32082051002477,-18.6137550323622,-18.8237226518142,-18.3547605754462,-18.1643196741998,-6.51259076024046,-5.54751601240169,-7.25405512154374,-18.5795019001054,-18.3104838853524,-18.744133450257,-18.5941954675171,-17.4408144937712,-18.5002815386121,-18.5411214005592,-17.3194781032173,-17.626159535567,-18.5154641486714,-19.0365345381556,-18.5339179965081,-17.5223279116537,-18.8476686982778,-17.8324651270635,-17.7728808552919,-17.448527875355,-17.7011914361004,-9.85027679775047,-10.4875653135575,-18.9374303064935,-8.78653540018756,-18.6959376173395,-19.2384126649297,-18.4902012095704,-18.6671787250848,-17.7280754165635,-17.3122326418737,-6.08022406030502,-17.629349899083,-18.8978318937069,-5.13812375932461,-18.8776958868208,-19.2291130429696,-8.68743247181792,-19.1066807945178,-17.5506345579566
Bacteroides_ovatus,-4.46538627140628,-5.23566224461065,-4.07936726620902,-1.88991109279585,-4.74361503777812,-3.06631896222457,-2.34390376648026,-8.77305409571813,-1.800619232033,-4.01682301306783,-4.00385580138763,-1.6433843882055,-4.72195463450525,-9.02584948928157,-3.6811301929883,-0.898106049357948,-2.48750660577951,-10.050183268256,-2.81963283824262,-2.86531522489472,-2.09648578223451,-2.70977507359061,-2.83735049419228,-2.92643809820005,-2.47646335306521,-18.744133450257,-2.90627045859083,-3.17259843523394,-1.08914120313374,-5.21627279313858,-8.67459555066018,-4.65557066333028,-3.87873382725064,-4.21791318962775,-3.73500736791732,-1.08044072829231,-2.41051215510599,-5.5912135793506,-0.915966001674582,-0.561510771446946,-6.80888785988588,-3.80538161057972,-2.71267895212025,-2.90266724393662,-4.39400540494305,-3.40075825441593,-5.09516001021898,-3.05269373466073,-5.93250635515035,-1.7931996057348,-1.49910073494411,-3.02390976614583,-1.32267058928285,-6.20966957528731,-10.3587471902403,-1.56794211697444,-1.63446168868119,-2.01676288074451,-6.29035085045815,-8.11307893529617
Bacteroides_plebeius,-15.5797874846977,-15.8093097850607,-19.4265965441472,-18.595929010573,-18.4808191299283,-17.476526145122,-17.2768715924679,-18.2997368806393,-17.7530369691524,-5.72521934282104,-19.3927502673139,-17.7072414643245,-18.6357989783845,-4.90738115903866,-17.8175358631101,-17.6703071237094,-18.6137550323622,-18.8237226518142,-18.3547605754462,-18.1643196741998,-17.3708394764133,-18.4150155268711,-17.8851154356548,-2.44511261430748,-18.3104838853524,-18.744133450257,-18.5941954675171,-17.4408144937712,-18.5002815386121,-18.5411214005592,-17.3194781032173,-17.626159535567,-18.5154641486714,-19.0365345381556,-18.5339179965081,-17.5223279116537,-18.8476686982778,-17.8324651270635,-17.7728808552919,-17.448527875355,-17.7011914361004,-19.5668924563938,-18.8471685843989,-18.9374303064935,-18.6880710489984,-18.6959376173395,-19.2384126649297,-18.4902012095704,-18.6671787250848,-17.7280754165635,-17.3122326418737,-18.6099767559253,-17.629349899083,-18.8978318937069,-17.3896046663564,-18.8776958868208,-19.2291130429696,-3.84007521487244,-19.1066807945178,-17.5506345579566
Bacteroides_salyersiae,-15.5797874846977,-15.8093097850607,-19.4265965441472,-18.595929010573,-6.59370596838804,-17.476526145122,-17.2768715924679,-18.2997368806393,-17.7530369691524,-18.7849219017669,-19.3927502673139,-17.7072414643245,-18.6357989783845,-18.4893581256777,-3.74355244854799,-3.3543722485065,-18.6137550323622,-18.8237226518142,-18.3547605754462,-18.1643196741998,-17.3708394764133,-18.4150155268711,-1.47706048210259,-6.52960949256306,-2.74845166443083,-18.744133450257,-2.19043219675501,-17.4408144937712,-18.5002815386121,-18.5411214005592,-8.95287527043357,-9.73595132245699,-18.5154641486714,-11.2782010706647,-18.5339179965081,-17.5223279116537,-3.22310720064206,-17.8324651270635,-17.7728808552919,-9.24303626223475,-17.7011914361004,-19.5668924563938,-18.8471685843989,-18.9374303064935,-18.6880710489984,-18.6959376173395,-19.2384126649297,-4.78613519302752,-4.38138895085234,-17.7280754165635,-17.3122326418737,-18.6099767559253,-17.629349899083,-18.8978318937069,-17.3896046663564,-18.8776958868208,-4.72541206893001,-6.608977755366,-4.24372809196155,-17.5506345579566
Bacteroides_sp_CAG_144,-15.5797874846977,-15.8093097850607,-19.4265965441472,-18.595929010573,-18.4808191299283,-17.476526145122,-17.2768715924679,-18.2997368806393,-17.7530369691524,-18.7849219017669,-19.3927502673139,-17.7072414643245,-18.6357989783845,-18.4893581256777,-17.8175358631101,-17.6703071237094,-18.6137550323622,-18.8237226518142,-18.3547605754462,-18.1643196741998,-17.3708394764133,-18.4150155268711,-17.8851154356548,-18.5795019001054,-18.3104838853524,-18.744133450257,-18.5941954675171,-17.4408144937712,-18.5002815386121,-18.5411214005592,-17.3194781032173,-17.626159535567,-18.5154641486714,-19.0365345381556,-18.5339179965081,-17.5223279116537,-18.8476686982778,-17.8324651270635,-17.7728808552919,-17.448527875355,-17.7011914361004,-19.5668924563938,-18.8471685843989,-18.9374303064935,-18.6880710489984,-18.6959376173395,-19.2384126649297,-18.4902012095704,-18.6671787250848,-17.7280754165635,-17.3122326418737,-18.6099767559253,-5.56564182984331,-18.8978318937069,-17.3896046663564,-18.8776958868208,-19.2291130429696,-17.7341945298173,-19.1066807945178,-17.5506345579566
Bacteroides_sp_CAG_443,-15.5797874846977,-15.8093097850607,-19.4265965441472,-18.595929010573,-18.4808191299283,-17.476526145122,-17.2768715924679,-18.2997368806393,-17.7530369691524,-18.7849219017669,-19.3927502673139,-17.7072414643245,-18.6357989783845,-18.4893581256777,-17.8175358631101,-17.6703071237094,-18.6137550323622,-18.8237226518142,-18.3547605754462,-18.1643196741998,-17.3708394764133,-18.4150155268711,-17.8851154356548,-18.5795019001054,-18.3104838853524,-18.744133450257,-18.5941954675171,-17.4408144937712,-18.5002815386121,-18.5411214005592,-17.3194781032173,-17.626159535567,-18.5154641486714,-19.0365345381556,-18.5339179965081,-17.5223279116537,-18.8476686982778,-17.8324651270635,-17.7728808552919,-17.448527875355,-17.7011914361004,-19.5668924563938,-18.8471685843989,-18.9374303064935,-18.6880710489984,-18.6959376173395,-19.2384126649297,-18.4902012095704,-18.6671787250848,-17.7280754165635,-17.3122326418737,-18.6099767559253,-17.629349899083,-18.8978318937069,-17.3896046663564,-18.8776958868208,-19.2291130429696,-17.7341945298173,-3.58788302906962,-17.5506345579566
Bacteroides_sp_D2,-15.5797874846977,-15.8093097850607,-6.07369144947053,-18.595929010573,-18.4808191299283,-17.476526145122,-6.64243542214507,-18.2997368806393,-17.7530369691524,-18.7849219017669,-19.3927502673139,-17.7072414643245,-18.6357989783845,-18.4893581256777,-17.8175358631101,-17.6703071237094,-18.6137550323622,-18.8237226518142,-18.3547605754462,-18.1643196741998,-17.3708394764133,-18.4150155268711,-17.8851154356548,-18.5795019001054,-18.3104838853524,-18.744133450257,-18.5941954675171,-17.4408144937712,-18.5002815386121,-18.5411214005592,-17.3194781032173,-17.626159535567,-18.5154641486714,-19.0365345381556,-18.5339179965081,-17.5223279116537,-18.8476686982778,-17.8324651270635,-17.7728808552919,-17.448527875355,-17.7011914361004,-19.5668924563938,-18.8471685843989,-18.9374303064935,-18.6880710489984,-18.6959376173395,-19.2384126649297,-18.4902012095704,-18.6671787250848,-17.7280754165635,-17.3122326418737,-18.6099767559253,-17.629349899083,-18.8978318937069,-17.3896046663564,-18.8776958868208,-19.2291130429696,-17.7341945298173,-19.1066807945178,-17.5506345579566
Bacteroides_stercoris,-4.0393344051652,-3.37347156230746,-2.47622975633228,-10.1214345736899,-1.27106830164275,-4.44318853586788,-6.11249701824608,-0.445256160709511,-2.66564984824338,-8.25093414657145,-8.64724304527894,-8.27527869740602,-3.18733107110224,-7.70746864181019,-2.59932353474919,-6.12432412981713,-1.4463483024667,-1.96401728121829,-0.199051469206511,-2.81742334396964,-0.881327107388947,-7.61460356495178,0.0308112319939802,-2.49986219081268,-8.33045204517651,-9.60518167436843,-1.69565625379375,-7.53030167629832,-0.751038715722027,-0.562610138906424,-5.94821989458064,-5.11462261232045,-3.52430896714807,-9.44632040773819,-6.95379193187763,-7.50904469329473,-0.318887367094793,1.51544474972995,-1.25592244383433,-5.84941553987387,-5.42708170903833,-9.16199345470233,-9.26726665866095,-6.7866536924673,-10.9086040815401,-5.71361592143367,-2.17048160876171,-11.6118747412791,-1.86077704304337,-7.38662329782859,2.27335908374754,-1.97467541716234,-6.11092955863082,-5.70368567374024,-17.3896046663564,-0.369519957099799,-2.05707229366232,-7.72270495347987,-6.34916567174138,1.95011194954093
Bacteroides_thetaiotaomicron,-3.57222065744597,-3.98742277024622,-19.4265965441472,-3.00671247131345,-4.8922330118378,-5.10045337415603,-17.2768715924679,-1.56181981189568,-6.61014672910843,-3.24768439345046,-3.38416249823728,-2.52202055285452,-3.78705731894416,-6.94318165392353,-17.8175358631101,-4.83909583229609,-3.4060647162534,-4.67148917436655,-2.81132158638321,-1.92296083111029,-2.67976810200122,-2.49637485510196,-1.68090897142599,-4.36621505070485,-6.91127598129151,-18.744133450257,-18.5941954675171,-1.20085251072553,-4.34868381815815,-18.5411214005592,-17.3194781032173,-5.69900084833006,-3.28263766275621,-8.97046055839975,-7.65944321517878,-6.68764131051035,-3.05534875631406,-3.05207521717381,-6.84064926861059,-7.71221714228636,0.780231767431149,-0.412635361706646,-3.79101072859236,-8.11823219034828,-5.99522677125448,-4.06060714057969,-6.39103628453261,-5.96200521059283,-3.28621119174931,-0.800108732347324,-1.42698106553728,-2.83870317683262,-1.29456258555478,-8.99830216302508,-1.36102450688517,-3.38659251483186,-19.2291130429696,-1.41089520922927,-19.1066807945178,-1.14938901437542
Bacteroides_uniformis,-2.49578870701632,-2.87934011872368,-1.55300505625714,-1.19954854752317,-2.21703210698047,-2.83437345213709,0.479484599343986,-2.57004850340467,0.07709995042457,-3.10357755774906,-3.49098877926744,0.262329645389174,-2.17463851253958,-4.95385119502176,-1.4961564881696,0.688059407496365,-1.29158465227241,-0.902520140813886,-0.292985103623549,0.35193386052619,0.659427679836685,-0.768791134445072,-0.954209514667164,-2.01624419514864,0.121116531370585,-0.655427218868195,-1.55047157523154,-0.224889160301097,-1.29156306326159,-2.20906414362364,1.87006879972384,-3.7198023811449,-0.316356427459151,-4.46454009413503,-1.71432904098075,0.464881397684588,-0.801483445180104,0.258484005125255,0.64273539573872,0.497784383211818,0.835419347771672,-1.27283716605073,-2.59894411049637,0.000531664903619921,-1.48821155057607,-1.2233623444662,-4.12128611913319,-0.0236835054851595,-1.12401014085242,0.91718321754715,2.0886753151507,-0.927740373278068,-1.27045460697242,-0.858257979204435,1.30149871674052,0.303787746908686,-1.66673409120017,-0.21617036169764,-4.57087443746617,-0.251625508920561
Bacteroides_vulgatus,-2.60260942964332,-3.25007987537906,-7.91726753869134,-1.56616003156101,-1.7515365809556,-3.49067299249864,-0.597085678215399,-0.665983565992808,-1.0759513832066,-2.07740198306576,-1.04500887554077,0.365429413801753,-1.19132695191144,-4.07383538438359,-0.270988564411025,-0.0033514869736053,-1.90501120342707,-1.5427962110011,0.137944516421826,-2.06378929328901,-0.77503303532229,-0.819103843241007,-0.878377739297072,-1.4071520259244,-7.14243184839296,-7.16541088149669,-1.31874637280232,0.578214277821565,-0.411773234669949,-1.00903716328917,-6.16693444411714,-3.64715267588877,-1.87682795694022,-0.92007846402797,-0.093684842835865,0.556008160633543,-18.8476686982778,-0.19036612630432,0.194982934756873,-5.67346124772571,1.46056719287545,-2.38278756703347,-0.49297512853092,-1.42461387164519,-2.21839704970861,-2.73338399702156,-3.10962527486093,-1.2127814048745,-2.36840695365397,-0.301202693298448,-2.35674043055546,-1.58820840670293,-0.57222985529997,-3.53455650706911,0.176461203031862,-1.48438378694083,-0.731860861544505,-0.634605933639638,-3.3104928201863,0.394979858894812
Bacteroides_xylanisolvens,-15.5797874846977,-7.62312379083464,-2.98418286345823,-5.645301021693,-5.11891772801962,-6.04469143683683,-8.87150421623391,-9.89436950440532,-8.20615293453445,-5.8657989632333,-3.61155900634165,-17.7072414643245,-3.38511318495951,-6.92184031418166,-7.63335308942171,-0.735701253747593,-3.22132954705779,-2.52369710408401,-1.87122483690143,-4.17360365221135,-3.24713785059073,-1.7857940372158,-6.52801371597232,-4.34575414551101,-4.67466115549233,-1.97888110317142,-9.89451406652762,-8.64887250531508,-18.5002815386121,-9.42608120843737,-17.3194781032173,-17.626159535567,-4.29707783207272,-8.09169311579167,-8.17360704358866,-1.29826713784937,-4.21078882382236,-9.01798612705278,-8.6744781365566,-17.448527875355,-6.53299822798479,-5.19785834481079,-1.37744685751662,-4.87370824044094,-4.82164781907415,-5.53214251134052,-4.57389670525704,-3.72754060430111,-4.86201046478261,-1.54164741888333,-2.19770249810184,-3.95976693914526,-17.629349899083,-2.18926756654515,-0.760013755888134,-4.20247722367836,-4.71784820588213,-2.0159033884277,-5.92672609699098,-0.525375664204469
Barnesiella_intestinihominis,-15.5797874846977,-15.8093097850607,-3.87985159164292,-18.595929010573,-2.71595564180075,-3.31095678167438,-10.2027547762705,-18.2997368806393,-17.7530369691524,-4.89605772753232,-4.74105292035722,-3.9053826690681,-3.19540224916796,-5.80441193021418,-1.74921770857328,-1.65205821722174,-18.6137550323622,-18.8237226518142,-18.3547605754462,-18.1643196741998,-0.801332529956245,-18.4150155268711,-1.20818081269016,-8.2003704048399,-1.88149164119168,-18.744133450257,-18.5941954675171,-17.4408144937712,-3.47544920759624,-18.5411214005592,-8.40337457266358,-8.30240119655521,-18.5154641486714,-19.0365345381556,-18.5339179965081,-17.5223279116537,-18.8476686982778,-8.48838088503772,-17.7728808552919,-8.65962956601011,-17.7011914361004,-19.5668924563938,-18.8471685843989,-10.8947308095959,-18.6880710489984,-8.77210836714546,-6.41334811980465,-18.4902012095704,-8.9373900120517,-17.7280754165635,-17.3122326418737,-18.6099767559253,-17.629349899083,-18.8978318937069,-17.3896046663564,-18.8776958868208,-4.10268624849519,-2.3832153642643,-5.08626316358727,-2.14284018131787
Coprobacter_fastidiosus,-15.5797874846977,-15.8093097850607,-19.4265965441472,-18.595929010573,-8.69774933087126,-17.476526145122,-17.2768715924679,-18.2997368806393,-17.7530369691524,-6.72259838689308,-9.23963303822778,-17.7072414643245,-4.40470731861411,-18.4893581256777,-5.5102568183283,-17.6703071237094,-18.6137550323622,-18.8237226518142,-18.3547605754462,-18.1643196741998,-4.65065361716804,-18.4150155268711,-17.8851154356548,-18.5795019001054,-18.3104838853524,-18.744133450257,-18.5941954675171,-2.07828391463621,-4.84412902864625,-18.5411214005592,-17.3194781032173,-17.626159535567,-18.5154641486714,-19.0365345381556,-18.5339179965081,-17.5223279116537,-18.8476686982778,-4.06503093808106,-17.7728808552919,-17.448527875355,-17.7011914361004,-9.50721345068279,-18.8471685843989,-18.9374303064935,-18.6880710489984,-18.6959376173395,-19.2384126649297,-18.4902012095704,-5.74612157838566,-17.7280754165635,-17.3122326418737,-4.81713009478753,-17.629349899083,-18.8978318937069,-17.3896046663564,-18.8776958868208,-19.2291130429696,-17.7341945298173,-11.0834561098011,-17.5506345579566
Coprobacter_secundus,-15.5797874846977,-15.8093097850607,-19.4265965441472,-18.595929010573,-18.4808191299283,-17.476526145122,-17.2768715924679,-18.2997368806393,-17.7530369691524,-5.02981867672798,-19.3927502673139,-17.7072414643245,-18.6357989783845,-18.4893581256777,-17.8175358631101,-17.6703071237094,-18.6137550323622,-18.8237226518142,-18.3547605754462,-18.1643196741998,-17.3708394764133,-18.4150155268711,-17.8851154356548,-18.5795019001054,-18.3104838853524,-18.744133450257,-18.5941954675171,-17.4408144937712,-18.5002815386121,-18.5411214005592,-17.3194781032173,-9.39638178548507,-18.5154641486714,-19.0365345381556,-18.5339179965081,-17.5223279116537,-18.8476686982778,-17.8324651270635,-17.7728808552919,-17.448527875355,-17.7011914361004,-19.5668924563938,-18.8471685843989,-18.9374303064935,-18.6880710489984,-18.6959376173395,-19.2384126649297,-18.4902012095704,-18.6671787250848,-17.7280754165635,-17.3122326418737,-18.6099767559253,-17.629349899083,-18.8978318937069,-17.3896046663564,-18.8776958868208,-6.90400925210715,-17.7341945298173,-19.1066807945178,-5.87822125260137
Coprobacter_sp,-15.5797874846977,-15.8093097850607,-19.4265965441472,-18.595929010573,-18.4808191299283,-17.476526145122,-17.2768715924679,-18.2997368806393,-3.72420615079698,-18.7849219017669,-19.3927502673139,-17.7072414643245,-18.6357989783845,-18.4893581256777,-17.8175358631101,-17.6703071237094,-18.6137550323622,-18.8237226518142,-18.3547605754462,-5.2398683563505,-17.3708394764133,-18.4150155268711,-17.8851154356548,-6.31134217326246,-18.3104838853524,-18.744133450257,-18.5941954675171,-17.4408144937712,-18.5002815386121,-18.5411214005592,-17.3194781032173,-17.626159535567,-18.5154641486714,-19.0365345381556,-18.5339179965081,-17.5223279116537,-18.8476686982778,-17.8324651270635,-17.7728808552919,-17.448527875355,-17.7011914361004,-5.12516489674185,-18.8471685843989,-18.9374303064935,-18.6880710489984,-18.6959376173395,-19.2384126649297,-18.4902012095704,-18.6671787250848,-17.7280754165635,-17.3122326418737,-18.6099767559253,-17.629349899083,-18.8978318937069,-17.3896046663564,-18.8776958868208,-19.2291130429696,-17.7341945298173,-19.1066807945178,-17.5506345579566
Dysgonomonas_gadei,-15.5797874846977,-15.8093097850607,-19.4265965441472,-18.595929010573,-18.4808191299283,-17.476526145122,-17.2768715924679,-18.2997368806393,-17.7530369691524,-18.7849219017669,-19.3927502673139,-17.7072414643245,-18.6357989783845,-18.4893581256777,-17.8175358631101,-17.6703071237094,-18.6137550323622,-18.8237226518142,-18.3547605754462,-18.1643196741998,-17.3708394764133,-18.4150155268711,-17.8851154356548,-18.5795019001054,-18.3104838853524,-18.744133450257,-18.5941954675171,-17.4408144937712,-18.5002815386121,-18.5411214005592,-5.25191493472456,-17.626159535567,-18.5154641486714,-19.0365345381556,-18.5339179965081,-17.5223279116537,-18.8476686982778,-17.8324651270635,-17.7728808552919,-17.448527875355,-17.7011914361004,-19.5668924563938,-18.8471685843989,-18.9374303064935,-18.6880710489984,-18.6959376173395,-19.2384126649297,-18.4902012095704,-18.6671787250848,-17.7280754165635,-17.3122326418737,-18.6099767559253,-17.629349899083,-18.8978318937069,-17.3896046663564,-18.8776958868208,-19.2291130429696,-17.7341945298173,-19.1066807945178,-17.5506345579566
Butyricimonas_synergistica,-15.5797874846977,-15.8093097850607,-19.4265965441472,-18.595929010573,-18.4808191299283,-17.476526145122,-17.2768715924679,-8.35122816245566,-17.7530369691524,-18.7849219017669,-19.3927502673139,-17.7072414643245,-4.68725252553446,-18.4893581256777,-17.8175358631101,-7.11655379593165,-18.6137550323622,-18.8237226518142,-7.5208624468752,-18.1643196741998,-17.3708394764133,-18.4150155268711,-17.8851154356548,-18.5795019001054,-5.31524731095448,-18.744133450257,-5.00842391312403,-17.4408144937712,-9.01983769645844,-18.5411214005592,-17.3194781032173,-6.43315012038223,-18.5154641486714,-19.0365345381556,-4.86002745607196,-4.15413467431026,-18.8476686982778,-17.8324651270635,-4.64465270931245,-17.448527875355,-17.7011914361004,-19.5668924563938,-18.8471685843989,-18.9374303064935,-18.6880710489984,-9.49151471912736,-19.2384126649297,-18.4902012095704,-18.6671787250848,-17.7280754165635,-6.59158984443486,-18.6099767559253,-17.629349899083,-18.8978318937069,-17.3896046663564,-18.8776958868208,-19.2291130429696,-5.37543942462491,-8.64555082844078,-17.5506345579566
Butyricimonas_virosa,-15.5797874846977,-15.8093097850607,-19.4265965441472,-18.595929010573,-18.4808191299283,-17.476526145122,-17.2768715924679,-9.07638157158563,-17.7530369691524,-7.69388060293311,-19.3927502673139,-17.7072414643245,-7.39940465588854,-18.4893581256777,-17.8175358631101,-6.99691970451489,-18.6137550323622,-18.8237226518142,-7.66438507524806,-18.1643196741998,-4.40433256619797,-18.4150155268711,-2.85849430792939,-8.63722642036205,-6.57304780392749,-18.744133450257,-5.82687693481409,-17.4408144937712,-7.88112728408617,-18.5411214005592,-17.3194781032173,-5.71170335875178,-18.5154641486714,-19.0365345381556,-7.59794015169912,-5.25675598314579,-18.8476686982778,-17.8324651270635,-7.47226283143769,-17.448527875355,-17.7011914361004,-19.5668924563938,-18.8471685843989,-18.9374303064935,-18.6880710489984,-9.15550244427993,-19.2384126649297,-4.86257444901901,-18.6671787250848,-17.7280754165635,-4.89845094649336,-18.6099767559253,-17.629349899083,-18.8978318937069,-17.3896046663564,-18.8776958868208,-5.80870497102638,-5.05151199947949,-6.77225451283888,-17.5506345579566
Odoribacter_splanchnicus,-15.5797874846977,-15.8093097850607,-5.01833886692487,-3.48059443304639,-5.2239231113161,-5.33445349909152,-3.3827060585152,-3.54606412463624,-3.7048674750812,-3.89303750664321,-5.77471429559245,-1.82312776349918,-3.18843150247289,-6.05626545208735,-3.48808792791038,-3.17373664264046,-18.6137550323622,-18.8237226518142,-3.77557867179711,-3.3105871643307,-2.34337574216743,-3.63094024368758,-3.15178291874314,-4.9426265020532,-2.94220079741277,-18.744133450257,-3.84211676115199,-17.4408144937712,-5.19442895305076,-6.60181117722833,-17.3194781032173,-5.31576741607487,-5.66758761821889,-8.96495113608953,-2.88387731466752,-17.5223279116537,-18.8476686982778,-3.1883804810387,-17.7728808552919,-17.448527875355,-17.7011914361004,-19.5668924563938,-5.75693384844619,-3.40076856200538,-10.8091581367013,-4.74332866108631,-10.8442914711035,-18.4902012095704,-5.76783140712207,-5.00433759045254,-2.00882352828072,-5.34999111493103,-17.629349899083,-8.44908830560024,-2.83005849038812,-3.69444172395049,-4.4919338400638,-2.4356779135133,-5.77130339670781,-3.24643294839369
Porphyromonas_asaccharolytica,-15.5797874846977,-15.8093097850607,-19.4265965441472,-18.595929010573,-18.4808191299283,-17.476526145122,-17.2768715924679,-12.0439868388859,-17.7530369691524,-18.7849219017669,-19.3927502673139,-17.7072414643245,-18.6357989783845,-18.4893581256777,-17.8175358631101,-17.6703071237094,-18.6137550323622,-18.8237226518142,-18.3547605754462,-18.1643196741998,-5.42541107543336,-10.4916673149409,-17.8851154356548,-18.5795019001054,-18.3104838853524,-18.744133450257,-18.5941954675171,-17.4408144937712,-18.5002815386121,-9.89976556652257,-17.3194781032173,-17.626159535567,-18.5154641486714,-19.0365345381556,-10.655005084211,-17.5223279116537,-18.8476686982778,-17.8324651270635,-8.90912366368768,-17.448527875355,-17.7011914361004,-19.5668924563938,-18.8471685843989,-18.9374303064935,-18.6880710489984,-18.6959376173395,-19.2384126649297,-18.4902012095704,-18.6671787250848,-17.7280754165635,-9.46018243460782,-18.6099767559253,-17.629349899083,-18.8978318937069,-17.3896046663564,-18.8776958868208,-19.2291130429696,-17.7341945298173,-10.6054137536518,-17.5506345579566
